,State,Year,Quater,Transacion_type,hover_count,hover_amount
432,assam,2021,4,jorhat district,760505,1488025280.2612674
433,assam,2022,4,tinsukia district,1847473,3636219479.5014515
434,assam,2022,4,lakhimpur district,1397791,2505469638.516078
435,assam,2022,4,kamrup district,3473735,6488564510.007879
436,assam,2022,4,kokrajhar district,1249751,2609828653.3645363
437,assam,2022,4,karbi anglong district,1030879,2189719279.796463
438,assam,2022,4,sivasagar district,883421,1544157685.457902
439,assam,2022,4,dibrugarh district,2781759,4540236249.409073
440,assam,2022,4,south salmara mancachar district,763570,1935371793.739441
441,assam,2022,4,nagaon district,3466436,7442294882.997084
442,assam,2022,4,dhubri district,2801543,5696918774.408015
443,assam,2022,4,golaghat district,1247652,2348259381.7865367
444,assam,2022,4,udalguri district,1048339,1929847430.1772635
445,assam,2022,4,majuli district,170716,264376860.96607828
446,assam,2022,4,sonitpur district,3570910,5955878582.005959
447,assam,2022,4,hojai district,1188838,2311470243.4308867
448,assam,2022,4,marigaon district,1732867,3678892463.487752
449,assam,2022,4,chirang district,763852,1640747076.1993437
450,assam,2022,4,cachar district,3169492,6146128032.607637
451,assam,2022,4,nalbari district,956563,1913556549.936222
452,assam,2022,4,west karbi anglong district,139542,264423911.38078785
453,assam,2022,4,dhemaji district,913590,1749366721.703061
454,assam,2022,4,karimganj district,1635099,3857130937.197542
455,assam,2022,4,bongaigaon district,2301942,4663672960.523357
456,assam,2022,4,dima hasao district,323049,753858279.4564474
457,assam,2022,4,baksa district,1159058,2539432688.237523
458,assam,2022,4,charaideo district,620063,1222334993.440687
459,assam,2022,4,darrang district,1903379,3947924967.0539055
460,assam,2022,4,kamrup metropolitan district,48873033,84183380553.41818
461,assam,2022,4,hailakandi district,1179854,2307448482.382268
462,assam,2022,4,barpeta district,5914147,12025232756.80872
463,assam,2022,4,goalpara district,2471469,5401152298.290413
464,assam,2022,4,biswanath district,770207,1431848172.336092
465,assam,2022,4,jorhat district,2231248,3528373897.52103
466,assam,2023,4,tinsukia district,5189615,8184084433.0
467,assam,2023,4,lakhimpur district,4361637,5744327705.0
468,assam,2023,4,kamrup district,8424238,12506756486.0
469,assam,2023,4,kokrajhar district,4375333,7312524187.0
470,assam,2023,4,karbi anglong district,2384936,3978867179.0
471,assam,2023,4,sivasagar district,2477201,3302834884.0
472,assam,2023,4,dibrugarh district,5709873,7427295961.0
473,assam,2023,4,south salmara mancachar district,3369894,5570379948.0
474,assam,2023,4,nagaon district,11620054,19063736023.0
475,assam,2023,4,dhubri district,9754250,14883704767.0
476,assam,2023,4,golaghat district,3717221,5294439139.0
477,assam,2023,4,udalguri district,2834860,4179265292.0
478,assam,2023,4,majuli district,403623,518586023.0
479,assam,2023,4,sonitpur district,8050113,10777430093.0
480,assam,2023,4,hojai district,3670224,5300845947.0
481,assam,2023,4,marigaon district,5808139,9705402781.0
482,assam,2023,4,chirang district,2347804,3982679017.0
483,assam,2023,4,cachar district,9259935,14611571234.0
484,assam,2023,4,nalbari district,3150608,4920016354.0
485,assam,2023,4,west karbi anglong district,446777,637186657.0
486,assam,2023,4,dhemaji district,2640683,4011663237.0
487,assam,2023,4,karimganj district,5198477,9636448211.0
488,assam,2023,4,bongaigaon district,6225825,9640983542.0
489,assam,2023,4,dima hasao district,1098602,1968322313.0
490,assam,2023,4,baksa district,3620536,6383786882.0
491,assam,2023,4,charaideo district,1415059,2105854470.0
492,assam,2023,4,darrang district,6735425,10599716369.0
493,assam,2023,4,kamrup metropolitan district,35741066,42066992122.0
494,assam,2023,4,hailakandi district,3536974,5805638439.0
495,assam,2023,4,barpeta district,15365058,23767852973.0
496,assam,2023,4,goalpara district,8585082,13668435884.0
497,assam,2023,4,biswanath district,2448926,3309626551.0
498,assam,2023,4,jorhat district,3784109,4736381828.0
499,assam,2024,4,tinsukia district,8630495,10757062986.0
500,assam,2024,4,lakhimpur district,7666573,7457700439.0
501,assam,2024,4,kamrup district,16141222,18662571631.0
502,assam,2024,4,kokrajhar district,8922726,10890306431.0
503,assam,2024,4,karbi anglong district,4131819,4801917134.0
504,assam,2024,4,sivasagar district,4360230,4257787451.0
505,assam,2024,4,dibrugarh district,8986017,9281917063.0
506,assam,2024,4,nagaon district,16930350,21494769896.0
507,assam,2024,4,dhubri district,18500778,21619655588.0
508,assam,2024,4,golaghat district,7138694,7524471368.0
509,assam,2024,4,udalguri district,4637104,5402539962.0
510,assam,2024,4,morigaon district,9739326,12275907259.0
511,assam,2024,4,majuli district,639227,630031791.0
512,assam,2024,4,sonitpur district,11375434,12320464475.0
513,assam,2024,4,bajali district,1234315,1564485875.0
514,assam,2024,4,hojai district,10822136,12433762600.0
515,assam,2024,4,chirang district,4981020,6207183634.0
516,assam,2024,4,cachar district,16287428,19773111407.0
517,assam,2024,4,nalbari district,5376786,6484416725.0
518,assam,2024,4,west karbi anglong district,1018623,1003023733.0
519,assam,2024,4,dhemaji district,4665519,5113644536.0
520,assam,2024,4,karimganj district,9254172,13029314777.0
521,assam,2024,4,bongaigaon district,11133665,13022142781.0
522,assam,2024,4,dima hasao district,2371203,2725718790.0
523,assam,2024,4,baksa district,4973615,6440806260.0
524,assam,2024,4,charaideo district,2619873,2685862769.0
525,assam,2024,4,darrang district,10815567,14057911052.0
526,assam,2024,4,kamrup metropolitan district,52145473,51816279559.0
527,assam,2024,4,hailakandi district,6328937,7396036181.0
528,assam,2024,4,south salmara mankachar district,7575288,10319574717.0
529,assam,2024,4,barpeta district,24798220,28930069019.0
530,assam,2024,4,goalpara district,14939041,18678804394.0
531,assam,2024,4,biswanath district,5708879,5468463614.0
532,assam,2024,4,jorhat district,6068812,6076739064.0
533,assam,2024,4,tamulpur district,1522964,2181950998.0
534,bihar,2018,4,madhepura district,206209,482649436.49606454
535,bihar,2018,4,purnia district,323276,731281592.8687838
536,bihar,2018,4,nalanda district,666931,846144772.7533281
537,bihar,2018,4,buxar district,166308,281722827.8503226
538,bihar,2018,4,darbhanga district,515957,1142706537.988927
539,bihar,2018,4,nawada district,225093,417621899.1957779
540,bihar,2018,4,jamui district,156998,267317791.28074193
541,bihar,2018,4,sheikhpura district,52160,94354176.72548714
542,bihar,2018,4,siwan district,366863,813062416.723522
543,bihar,2018,4,muzaffarpur district,886640,1682571935.1825838
544,bihar,2018,4,patna district,3256138,4907266831.021729
545,bihar,2018,4,jehanabad district,176508,216771088.343031
546,bihar,2018,4,rohtas district,534230,818426211.762433
547,bihar,2018,4,begusarai district,326254,570039331.1250697
548,bihar,2018,4,supaul district,207479,393510177.4705521
549,bihar,2018,4,sitamarhi district,338316,664456738.5784366
550,bihar,2018,4,saran district,495166,976827835.416697
551,bihar,2018,4,arwal district,94144,128451766.47901765
552,bihar,2018,4,vaishali district,522642,964760831.5562135
553,bihar,2018,4,pashchim champaran district,582470,1215256332.6509814
554,bihar,2018,4,gopalganj district,288486,665355068.2331328
555,bihar,2018,4,lakhisarai district,115486,181734953.46668482
556,bihar,2018,4,aurangabad district,345707,535217438.3518773
557,bihar,2018,4,kaimur bhabua district,175587,291814682.84454566
558,bihar,2018,4,araria district,224141,643458080.2643342
559,bihar,2018,4,munger district,173044,283385408.5237344
560,bihar,2018,4,katihar district,364308,755567034.96501
561,bihar,2018,4,khagaria district,175089,336919554.49972945
562,bihar,2018,4,saharsa district,226972,503942086.39202034
563,bihar,2018,4,bhagalpur district,460720,770462001.2139144
564,bihar,2018,4,madhubani district,480479,1055071917.0285338
565,bihar,2018,4,kishanganj district,130169,375883248.4677948
566,bihar,2018,4,gaya district,724866,1079658570.770959
567,bihar,2018,4,samastipur district,529944,1020002681.3963063
568,bihar,2018,4,banka district,120661,153837814.69884193
569,bihar,2018,4,purbi champaran district,732175,1458571863.511211
570,bihar,2018,4,sheohar district,57310,111505767.66156708
571,bihar,2018,4,bhojpur district,307475,560408464.8180625
572,bihar,2019,4,madhepura district,395526,1113340860.7079191
573,bihar,2019,4,purnia district,735598,1873193948.3384633
574,bihar,2019,4,nalanda district,1426896,1803708280.7329946
575,bihar,2019,4,buxar district,361937,672103503.3652604
576,bihar,2019,4,darbhanga district,1059279,2585981569.648556
577,bihar,2019,4,nawada district,547595,1167043567.0386097
578,bihar,2019,4,jamui district,407483,905118756.0069449
579,bihar,2019,4,sheikhpura district,124377,225016146.85776988
580,bihar,2019,4,siwan district,865806,1926229486.784398
581,bihar,2019,4,muzaffarpur district,1900732,4136536726.049083
582,bihar,2019,4,patna district,17235243,37707384360.64211
583,bihar,2019,4,jehanabad district,343084,501279185.202929
584,bihar,2019,4,rohtas district,1129246,1764430308.22368
585,bihar,2019,4,begusarai district,687513,1400383169.425959
586,bihar,2019,4,supaul district,418643,1026480093.4582664
587,bihar,2019,4,sitamarhi district,686989,1556217974.3147388
588,bihar,2019,4,saran district,1039542,2265346427.1538324
589,bihar,2019,4,arwal district,207671,302520117.75814235
590,bihar,2019,4,vaishali district,1092261,2283531751.166889
591,bihar,2019,4,pashchim champaran district,1130965,2726720273.8232546
592,bihar,2019,4,gopalganj district,650123,1570634885.793627
593,bihar,2019,4,lakhisarai district,254456,472346955.58384544
594,bihar,2019,4,aurangabad district,751614,1434726640.8045695
595,bihar,2019,4,kaimur bhabua district,333727,644719192.0442938
596,bihar,2019,4,araria district,462746,1410655861.4663773
597,bihar,2019,4,munger district,353666,657222418.8557158
598,bihar,2019,4,katihar district,772131,1876729627.3924623
599,bihar,2019,4,khagaria district,344043,784039610.1579978
600,bihar,2019,4,saharsa district,495346,1211669206.613337
601,bihar,2019,4,bhagalpur district,914156,1720136935.858829
602,bihar,2019,4,madhubani district,1038907,2655204864.3952923
603,bihar,2019,4,kishanganj district,279243,840550915.1521785
604,bihar,2019,4,gaya district,1627240,2505031784.840474
605,bihar,2019,4,samastipur district,995634,2217497573.696613
606,bihar,2019,4,banka district,241765,424522416.1546266
607,bihar,2019,4,purbi champaran district,1432859,3375935181.6552954
608,bihar,2019,4,sheohar district,120327,266342849.81168464
609,bihar,2019,4,bhojpur district,665945,1302893150.8321266
610,bihar,2020,4,madhepura district,1155495,3405769861.5922456
611,bihar,2020,4,purnia district,2416041,6313205420.536484
612,bihar,2020,4,nalanda district,2255217,5113627159.016581
613,bihar,2020,4,buxar district,963324,2433657273.7369094
614,bihar,2020,4,darbhanga district,3297598,8213612835.37384
615,bihar,2020,4,nawada district,1338381,3226293360.797572
616,bihar,2020,4,jamui district,1013521,2328130984.1414194
617,bihar,2020,4,sheikhpura district,313125,779886887.556597
618,bihar,2020,4,siwan district,2923089,7277805273.892392
619,bihar,2020,4,muzaffarpur district,4970912,12202451465.695423
620,bihar,2020,4,patna district,24443301,59562106826.23723
621,bihar,2020,4,jehanabad district,767929,1632955082.0056512
622,bihar,2020,4,rohtas district,2274947,5786209443.492433
623,bihar,2020,4,begusarai district,1917729,4383397822.314561
624,bihar,2020,4,supaul district,1248616,3451957982.64254
625,bihar,2020,4,sitamarhi district,1921037,5163962875.829563
626,bihar,2020,4,saran district,3186771,7973001812.2863655
627,bihar,2020,4,arwal district,458804,977567078.4541155
628,bihar,2020,4,vaishali district,2855999,6877998945.967648
629,bihar,2020,4,pashchim champaran district,3212814,8105523399.184195
630,bihar,2020,4,gopalganj district,2155078,5396052519.427364
631,bihar,2020,4,lakhisarai district,631414,1489033799.4804764
632,bihar,2020,4,aurangabad district,2000839,4731495349.138017
633,bihar,2020,4,kaimur bhabua district,804133,1996021958.0036626
634,bihar,2020,4,araria district,1536430,4487761348.603099
635,bihar,2020,4,munger district,985968,2097436831.3098593
636,bihar,2020,4,katihar district,2214215,5579698503.842487
637,bihar,2020,4,khagaria district,1056610,2780348233.324653
638,bihar,2020,4,saharsa district,1364666,3474389173.253613
639,bihar,2020,4,bhagalpur district,2991335,7190986202.2250805
640,bihar,2020,4,madhubani district,3371688,8381284790.63908
641,bihar,2020,4,kishanganj district,891347,2782113132.0432177
642,bihar,2020,4,gaya district,3671183,8039045789.856662
643,bihar,2020,4,samastipur district,2867496,7160693870.108389
644,bihar,2020,4,banka district,715298,1444721613.3913236
645,bihar,2020,4,purbi champaran district,4295258,11303073256.046879
646,bihar,2020,4,sheohar district,340485,925961538.7522074
647,bihar,2020,4,bhojpur district,1763580,4436373436.272966
648,bihar,2021,4,madhepura district,2669341,6728032170.797292
649,bihar,2021,4,purnia district,6360264,14308666372.958656
650,bihar,2021,4,nalanda district,4304381,9545809062.000435
651,bihar,2021,4,buxar district,1873253,4694593050.833861
652,bihar,2021,4,darbhanga district,7502523,16126372900.44347
653,bihar,2021,4,nawada district,2795470,6745497141.188401
654,bihar,2021,4,jamui district,2194277,4855309103.197411
655,bihar,2021,4,sheikhpura district,618189,1512241024.6061928
656,bihar,2021,4,siwan district,9398007,20337077706.726944
657,bihar,2021,4,muzaffarpur district,11287438,25294883682.87165
658,bihar,2021,4,patna district,81765610,151293164596.9189
659,bihar,2021,4,jehanabad district,1714631,4022284736.872345
660,bihar,2021,4,rohtas district,4602525,11042288316.913973
661,bihar,2021,4,begusarai district,4482558,9435583919.991997
662,bihar,2021,4,supaul district,3015274,7393939188.486652
663,bihar,2021,4,sitamarhi district,4153350,10194421149.628668
664,bihar,2021,4,saran district,6615773,15141561808.042288
665,bihar,2021,4,arwal district,924102,1877460508.9000678
666,bihar,2021,4,vaishali district,5962902,13534123655.11179
667,bihar,2021,4,pashchim champaran district,7557978,16286679057.96371
668,bihar,2021,4,gopalganj district,4774101,10667558196.345219
669,bihar,2021,4,lakhisarai district,1267087,2862649366.653165
670,bihar,2021,4,aurangabad district,4053207,8846145771.35975
671,bihar,2021,4,kaimur bhabua district,1629114,4043696220.05025
672,bihar,2021,4,araria district,3740380,8956552823.263115
673,bihar,2021,4,munger district,2073784,4430721083.314227
674,bihar,2021,4,katihar district,5138243,11740684681.635273
