,State,Year,Quater,Transacion_type,hover_count,hover_amount
515,bihar,2023,4,saharsa district,538,750031.0
516,bihar,2023,4,bhagalpur district,1712,2382914.0
517,bihar,2023,4,madhubani district,1261,1853704.0
518,bihar,2023,4,kishanganj district,380,530986.0
519,bihar,2023,4,gaya district,1459,2063105.0
520,bihar,2023,4,samastipur district,1650,2083069.0
521,bihar,2023,4,banka district,453,760554.0
522,bihar,2023,4,purbi champaran district,1096,1538483.0
523,bihar,2023,4,sheohar district,147,195218.0
524,bihar,2023,4,bhojpur district,741,1148152.0
525,bihar,2024,4,madhepura district,752,936696.0
526,bihar,2024,4,nalanda district,1722,2299999.0
527,bihar,2024,4,buxar district,688,1056361.0
528,bihar,2024,4,darbhanga district,1914,2497581.0
529,bihar,2024,4,nawada district,877,1277971.0
530,bihar,2024,4,jamui district,695,911308.0
531,bihar,2024,4,sheikhpura district,289,374305.0
532,bihar,2024,4,siwan district,1384,1911928.0
533,bihar,2024,4,muzaffarpur district,3574,4618556.0
534,bihar,2024,4,patna district,12285,17467167.0
535,bihar,2024,4,jehanabad district,605,737831.0
536,bihar,2024,4,rohtas district,1251,1981937.0
537,bihar,2024,4,kaimur district,463,828264.0
538,bihar,2024,4,begusarai district,2448,2967847.0
539,bihar,2024,4,supaul district,747,1019273.0
540,bihar,2024,4,sitamarhi district,1299,1606088.0
541,bihar,2024,4,saran district,2101,2867354.0
542,bihar,2024,4,arwal district,287,371870.0
543,bihar,2024,4,vaishali district,2751,3366259.0
544,bihar,2024,4,pashchim champaran district,1838,2334255.0
545,bihar,2024,4,gopalganj district,1123,1753919.0
546,bihar,2024,4,lakhisarai district,466,578719.0
547,bihar,2024,4,aurangabad district,1008,1478264.0
548,bihar,2024,4,araria district,900,1116066.0
549,bihar,2024,4,munger district,1003,1245754.0
550,bihar,2024,4,katihar district,1814,2099819.0
551,bihar,2024,4,khagaria district,781,1017811.0
552,bihar,2024,4,saharsa district,915,1085861.0
553,bihar,2024,4,bhagalpur district,2880,3502440.0
554,bihar,2024,4,purnea district,1850,2606446.0
555,bihar,2024,4,madhubani district,1964,2474980.0
556,bihar,2024,4,kishanganj district,590,802161.0
557,bihar,2024,4,gaya district,2142,2996672.0
558,bihar,2024,4,samastipur district,2399,3064251.0
559,bihar,2024,4,banka district,826,1054222.0
560,bihar,2024,4,purbi champaran district,2743,3484729.0
561,bihar,2024,4,sheohar district,239,290404.0
562,bihar,2024,4,bhojpur district,1049,1654432.0
563,chandigarh,2020,4,chandigarh district,200,153341.0
564,chandigarh,2021,4,chandigarh district,710,835813.0
565,chandigarh,2022,4,chandigarh district,1403,2024528.0
566,chandigarh,2023,4,chandigarh district,1767,3053934.0
567,chandigarh,2024,4,chandigarh district,2095,3729932.0
568,chhattisgarh,2020,4,dhamtari district,82,52059.0
569,chhattisgarh,2020,4,korba district,212,154943.0
570,chhattisgarh,2020,4,surajpur district,61,54006.0
571,chhattisgarh,2020,4,baloda bazar district,144,91702.0
572,chhattisgarh,2020,4,sukma district,23,18364.0
573,chhattisgarh,2020,4,raigarh district,253,133432.0
574,chhattisgarh,2020,4,janjgir champa district,250,129700.0
575,chhattisgarh,2020,4,jashpur district,101,35012.0
576,chhattisgarh,2020,4,balod district,70,40588.0
577,chhattisgarh,2020,4,kabirdham district,42,9451.0
578,chhattisgarh,2020,4,surguja district,84,43343.0
579,chhattisgarh,2020,4,dantewada district,42,22626.0
580,chhattisgarh,2020,4,gariyaband district,41,22606.0
581,chhattisgarh,2020,4,durg district,393,252505.0
582,chhattisgarh,2020,4,rajnandgaon district,154,119506.0
583,chhattisgarh,2020,4,raipur district,854,518623.0
584,chhattisgarh,2020,4,narayanpur district,16,17222.0
585,chhattisgarh,2020,4,kanker district,106,72276.0
586,chhattisgarh,2020,4,korea district,56,30592.0
587,chhattisgarh,2020,4,mungeli district,32,24173.0
588,chhattisgarh,2020,4,bilaspur district,341,195612.0
589,chhattisgarh,2020,4,balrampur district,59,31171.0
590,chhattisgarh,2020,4,bijapur district,36,16356.0
591,chhattisgarh,2020,4,bemetara district,58,23476.0
592,chhattisgarh,2020,4,bastar district,91,68443.0
593,chhattisgarh,2020,4,kondagaon district,43,20563.0
594,chhattisgarh,2020,4,mahasamund district,113,51551.0
595,chhattisgarh,2021,4,dhamtari district,131,207458.0
596,chhattisgarh,2021,4,korba district,389,532770.0
597,chhattisgarh,2021,4,surajpur district,125,205359.0
598,chhattisgarh,2021,4,baloda bazar district,138,176942.0
599,chhattisgarh,2021,4,sukma district,55,79202.0
600,chhattisgarh,2021,4,raigarh district,230,349708.0
601,chhattisgarh,2021,4,janjgir champa district,266,334273.0
602,chhattisgarh,2021,4,jashpur district,102,108590.0
603,chhattisgarh,2021,4,balod district,119,146398.0
604,chhattisgarh,2021,4,kabirdham district,69,129770.0
605,chhattisgarh,2021,4,surguja district,210,297790.0
606,chhattisgarh,2021,4,dantewada district,88,115936.0
607,chhattisgarh,2021,4,gariyaband district,75,109472.0
608,chhattisgarh,2021,4,durg district,857,1120413.0
609,chhattisgarh,2021,4,rajnandgaon district,145,274029.0
610,chhattisgarh,2021,4,raipur district,1504,1759887.0
611,chhattisgarh,2021,4,narayanpur district,45,79647.0
612,chhattisgarh,2021,4,kanker district,161,220818.0
613,chhattisgarh,2021,4,korea district,115,189229.0
614,chhattisgarh,2021,4,mungeli district,28,57201.0
615,chhattisgarh,2021,4,bilaspur district,510,802349.0
616,chhattisgarh,2021,4,balrampur district,98,156751.0
617,chhattisgarh,2021,4,bijapur district,55,89669.0
618,chhattisgarh,2021,4,bemetara district,82,108381.0
619,chhattisgarh,2021,4,bastar district,183,266874.0
620,chhattisgarh,2021,4,kondagaon district,84,131081.0
621,chhattisgarh,2021,4,mahasamund district,165,179042.0
622,chhattisgarh,2022,4,dhamtari district,203,293984.0
623,chhattisgarh,2022,4,korba district,1020,1466794.0
624,chhattisgarh,2022,4,surajpur district,177,286964.0
625,chhattisgarh,2022,4,baloda bazar district,303,425204.0
626,chhattisgarh,2022,4,sukma district,74,95485.0
627,chhattisgarh,2022,4,raigarh district,642,920443.0
628,chhattisgarh,2022,4,janjgir champa district,489,702708.0
629,chhattisgarh,2022,4,jashpur district,154,394257.0
630,chhattisgarh,2022,4,balod district,152,231049.0
631,chhattisgarh,2022,4,kabirdham district,135,153010.0
632,chhattisgarh,2022,4,surguja district,345,629537.0
633,chhattisgarh,2022,4,dantewada district,129,277495.0
634,chhattisgarh,2022,4,gariyaband district,134,191355.0
635,chhattisgarh,2022,4,durg district,1757,2516798.0
636,chhattisgarh,2022,4,rajnandgaon district,388,677411.0
637,chhattisgarh,2022,4,raipur district,2894,3964532.0
638,chhattisgarh,2022,4,narayanpur district,60,116115.0
639,chhattisgarh,2022,4,kanker district,250,478766.0
640,chhattisgarh,2022,4,korea district,254,496847.0
641,chhattisgarh,2022,4,mungeli district,113,113689.0
642,chhattisgarh,2022,4,bilaspur district,1264,1762665.0
643,chhattisgarh,2022,4,balrampur district,145,295010.0
644,chhattisgarh,2022,4,bijapur district,50,128763.0
645,chhattisgarh,2022,4,bemetara district,145,239363.0
646,chhattisgarh,2022,4,bastar district,313,555336.0
647,chhattisgarh,2022,4,kondagaon district,120,218286.0
648,chhattisgarh,2022,4,mahasamund district,284,505990.0
649,chhattisgarh,2023,4,dhamtari district,290,525163.0
650,chhattisgarh,2023,4,korba district,1325,2428339.0
651,chhattisgarh,2023,4,surajpur district,302,635184.0
652,chhattisgarh,2023,4,baloda bazar district,415,670178.0
653,chhattisgarh,2023,4,sukma district,119,247662.0
654,chhattisgarh,2023,4,raigarh district,1001,1543078.0
655,chhattisgarh,2023,4,janjgir champa district,704,1097171.0
656,chhattisgarh,2023,4,jashpur district,313,662667.0
657,chhattisgarh,2023,4,balod district,264,466835.0
658,chhattisgarh,2023,4,kabirdham district,189,347098.0
659,chhattisgarh,2023,4,surguja district,544,1045385.0
660,chhattisgarh,2023,4,dantewada district,208,430009.0
661,chhattisgarh,2023,4,gariyaband district,225,234350.0
662,chhattisgarh,2023,4,durg district,2391,4187335.0
663,chhattisgarh,2023,4,rajnandgaon district,604,985105.0
664,chhattisgarh,2023,4,raipur district,4216,6830052.0
665,chhattisgarh,2023,4,narayanpur district,96,167576.0
666,chhattisgarh,2023,4,kanker district,287,621663.0
667,chhattisgarh,2023,4,korea district,351,682327.0
668,chhattisgarh,2023,4,mungeli district,112,175493.0
669,chhattisgarh,2023,4,bilaspur district,1688,2767222.0
670,chhattisgarh,2023,4,balrampur district,240,407479.0
671,chhattisgarh,2023,4,bijapur district,88,168861.0
672,chhattisgarh,2023,4,bemetara district,194,381253.0
673,chhattisgarh,2023,4,bastar district,612,970907.0
674,chhattisgarh,2023,4,kondagaon district,174,290377.0
675,chhattisgarh,2023,4,mahasamund district,348,735904.0
676,chhattisgarh,2024,4,dhamtari district,390,722627.0
677,chhattisgarh,2024,4,korba district,1736,2793511.0
678,chhattisgarh,2024,4,surajpur district,416,737818.0
679,chhattisgarh,2024,4,khairagarh chhuikhadan gandai district,116,203774.0
680,chhattisgarh,2024,4,sukma district,126,150543.0
681,chhattisgarh,2024,4,raigarh district,1377,1983492.0
682,chhattisgarh,2024,4,sakti district,289,545289.0
683,chhattisgarh,2024,4,janjgir champa district,763,1264517.0
684,chhattisgarh,2024,4,jashpur district,326,688282.0
685,chhattisgarh,2024,4,balod district,381,617377.0
686,chhattisgarh,2024,4,kabirdham district,264,379717.0
687,chhattisgarh,2024,4,balodabazar bhatapara district,566,751821.0
688,chhattisgarh,2024,4,surguja district,608,1284497.0
689,chhattisgarh,2024,4,mohla manpur ambagarh chouki district,103,212905.0
690,chhattisgarh,2024,4,dantewada district,272,465493.0
691,chhattisgarh,2024,4,durg district,3059,5223646.0
692,chhattisgarh,2024,4,gaurela pendra marwahi district,132,149779.0
693,chhattisgarh,2024,4,gariaband district,215,288201.0
694,chhattisgarh,2024,4,rajnandgaon district,540,929044.0
695,chhattisgarh,2024,4,manendragarh chirmiri bharatpur district,255,464127.0
696,chhattisgarh,2024,4,balrampur ramanujganj district,277,505829.0
697,chhattisgarh,2024,4,raipur district,5081,8313161.0
698,chhattisgarh,2024,4,narayanpur district,111,215593.0
699,chhattisgarh,2024,4,korea district,188,333787.0
700,chhattisgarh,2024,4,mungeli district,188,244662.0
701,chhattisgarh,2024,4,bilaspur district,2244,3412964.0
702,chhattisgarh,2024,4,bijapur district,161,236137.0
703,chhattisgarh,2024,4,bemetara district,316,477664.0
704,chhattisgarh,2024,4,north bastar kanker district,432,985597.0
705,chhattisgarh,2024,4,sarangarh bilaigarh district,230,287919.0
706,chhattisgarh,2024,4,bastar district,769,1263838.0
707,chhattisgarh,2024,4,kondagaon district,302,467088.0
708,chhattisgarh,2024,4,mahasamund district,490,820466.0
709,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,diu district,6,1738.0
710,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,daman district,115,95653.0
711,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,dadra and nagar haveli district,111,52122.0
712,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,diu district,9,38035.0
713,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,daman district,168,179850.0
714,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,dadra and nagar haveli district,244,207499.0
715,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,diu district,23,67147.0
716,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,daman district,238,442560.0
717,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,dadra and nagar haveli district,610,762921.0
718,dadra-&-nagar-haveli-&-daman-&-diu,2023,4,diu district,14,65268.0
719,dadra-&-nagar-haveli-&-daman-&-diu,2023,4,daman district,360,601684.0
720,dadra-&-nagar-haveli-&-daman-&-diu,2023,4,dadra and nagar haveli district,833,1306915.0
721,dadra-&-nagar-haveli-&-daman-&-diu,2024,4,diu district,21,49966.0
722,dadra-&-nagar-haveli-&-daman-&-diu,2024,4,daman district,437,748001.0
723,dadra-&-nagar-haveli-&-daman-&-diu,2024,4,dadra and nagar haveli district,1045,1494562.0
724,delhi,2020,4,south district,622,567678.0
725,delhi,2020,4,central district,778,611387.0
726,delhi,2020,4,new delhi district,1030,945117.0
727,delhi,2020,4,west district,1383,1065762.0
728,delhi,2020,4,south west district,1094,1007667.0
729,delhi,2020,4,south east delhi district,1240,965278.0
730,delhi,2020,4,shahdara district,578,464731.0
731,delhi,2020,4,north east district,515,436697.0
732,delhi,2020,4,east district,732,564969.0
733,delhi,2020,4,north west district,993,770313.0
734,delhi,2020,4,north district,760,645843.0
735,delhi,2021,4,south district,2057,2315999.0
736,delhi,2021,4,central district,3812,3661609.0
737,delhi,2021,4,new delhi district,3386,3883912.0
738,delhi,2021,4,west district,5047,5302169.0
739,delhi,2021,4,south west district,3041,3508911.0
740,delhi,2021,4,south east delhi district,3928,4127616.0
741,delhi,2021,4,shahdara district,2078,2090727.0
742,delhi,2021,4,north east district,2002,1952268.0
743,delhi,2021,4,east district,2256,2417363.0
744,delhi,2021,4,north west district,3819,4201220.0
745,delhi,2021,4,north district,2825,3116537.0
746,delhi,2022,4,south district,3527,4511956.0
747,delhi,2022,4,central district,4815,5765957.0
748,delhi,2022,4,new delhi district,5340,7125528.0
749,delhi,2022,4,west district,6947,8360376.0
750,delhi,2022,4,south west district,4149,5489366.0
751,delhi,2022,4,south east delhi district,5868,7072604.0
752,delhi,2022,4,shahdara district,2919,3567941.0
753,delhi,2022,4,north east district,2948,3363238.0
754,delhi,2022,4,east district,3297,3984005.0
755,delhi,2022,4,north west district,5085,6057907.0
756,delhi,2022,4,north district,4013,5304295.0
757,delhi,2023,4,south district,4127,6172136.0
758,delhi,2023,4,central district,5884,7718670.0
759,delhi,2023,4,new delhi district,5952,8790140.0
760,delhi,2023,4,west district,7829,10545733.0
761,delhi,2023,4,south west district,5023,7264073.0
762,delhi,2023,4,south east delhi district,7111,9746023.0
763,delhi,2023,4,shahdara district,3426,4582842.0
764,delhi,2023,4,north east district,3408,4259823.0
765,delhi,2023,4,east district,3740,4742013.0
766,delhi,2023,4,north west district,5426,7399787.0
767,delhi,2023,4,north district,4410,6111161.0
768,delhi,2024,4,south east district,8789,11891728.0
769,delhi,2024,4,south district,4916,6929468.0
770,delhi,2024,4,central district,7265,9684280.0
771,delhi,2024,4,new delhi district,7568,11475253.0
772,delhi,2024,4,west district,9538,13105331.0
773,delhi,2024,4,south west district,5921,8998337.0
774,delhi,2024,4,shahdara district,3751,5131537.0
775,delhi,2024,4,north east district,3839,4765826.0
776,delhi,2024,4,east district,4096,5612454.0
777,delhi,2024,4,north west district,6893,9461832.0
778,delhi,2024,4,north district,5386,7334682.0
779,goa,2020,4,north goa district,351,398099.0
780,goa,2020,4,south goa district,263,284265.0
781,goa,2021,4,north goa district,1203,1604306.0
782,goa,2021,4,south goa district,884,1133010.0
783,goa,2022,4,north goa district,2517,3662258.0
784,goa,2022,4,south goa district,1871,2528411.0
785,goa,2023,4,north goa district,2725,4320025.0
786,goa,2023,4,south goa district,2158,3090976.0
787,goa,2024,4,north goa district,3236,5036265.0
788,goa,2024,4,south goa district,3426,4867109.0
789,gujarat,2020,4,anand district,209,104965.0
790,gujarat,2020,4,jamnagar district,105,66383.0
791,gujarat,2020,4,devbhumi dwarka district,50,27492.0
792,gujarat,2020,4,rajkot district,321,181318.0
793,gujarat,2020,4,aravallis district,112,59674.0
794,gujarat,2020,4,chhotaudepur district,24,6945.0
795,gujarat,2020,4,botad district,52,27484.0
796,gujarat,2020,4,bharuch district,524,356570.0
797,gujarat,2020,4,bhavnagar district,192,118250.0
798,gujarat,2020,4,junagadh district,79,51256.0
799,gujarat,2020,4,mahesana district,324,192309.0
800,gujarat,2020,4,the dangs district,21,10412.0
801,gujarat,2020,4,kheda district,191,114185.0
802,gujarat,2020,4,surat district,1858,1147153.0
803,gujarat,2020,4,porbandar district,43,44832.0
804,gujarat,2020,4,gandhinagar district,387,237333.0
805,gujarat,2020,4,panch mahals district,180,93519.0
806,gujarat,2020,4,narmada district,29,13439.0
807,gujarat,2020,4,gir somnath district,74,24539.0
808,gujarat,2020,4,valsad district,387,267121.0
809,gujarat,2020,4,mahisagar district,32,15115.0
810,gujarat,2020,4,sabar kantha district,204,134455.0
811,gujarat,2020,4,tapi district,56,33815.0
812,gujarat,2020,4,vadodara district,748,468371.0
813,gujarat,2020,4,banas kantha district,321,174192.0
814,gujarat,2020,4,amreli district,117,77606.0
815,gujarat,2020,4,ahmadabad district,2306,1404202.0
816,gujarat,2020,4,dohad district,61,31695.0
817,gujarat,2020,4,navsari district,139,82688.0
818,gujarat,2020,4,patan district,150,76634.0
819,gujarat,2020,4,kachchh district,503,291840.0
820,gujarat,2020,4,surendranagar district,79,61766.0
821,gujarat,2020,4,morbi district,112,57479.0
822,gujarat,2021,4,anand district,361,415798.0
823,gujarat,2021,4,jamnagar district,236,326799.0
824,gujarat,2021,4,devbhumi dwarka district,83,110975.0
825,gujarat,2021,4,rajkot district,698,782642.0
826,gujarat,2021,4,aravallis district,113,167858.0
